0,r,512
210000000,r,512
210000000,s,512
510000000,r,512
510000000,s,512
5760000000,r,512
5760000000,s,512
5760000000,s,512
6290000000,r,512
6290000000,r,512
6290000000,r,512
6290000000,r,512
6290000000,r,512
6290000000,r,512
6290000000,r,512
6480000000,r,512
6480000000,r,512
6480000000,s,512
6480000000,s,512
7010000000,r,512
7160000000,r,512
7160000000,s,512
7480000000,r,512
7480000000,r,512
7480000000,r,512
7480000000,r,512
7490000000,s,512
8140000000,r,512
8140000000,r,512
8140000000,r,512
8140000000,r,512
8140000000,r,512
8140000000,r,512
8369999999,r,512
8369999999,r,512
8369999999,r,512
8369999999,r,512
8369999999,r,512
8369999999,r,512
8369999999,r,512
8510000000,s,512
8510000000,s,512
8510000000,s,512
8510000000,s,512
8510000000,s,512
8510000000,s,512
8560000000,r,512
8560000000,r,512
8560000000,r,512
8600000000,s,512
10400000000,r,512
10410000000,s,512
10410000000,s,512
10730000000,r,512
10730000000,r,512
10730000000,r,512
10730000000,r,512
10730000000,r,512
10730000000,r,512
10730000000,r,512
10880000000,r,512
10880000000,s,512
10880000000,s,512
11180000000,r,512
11180000000,s,512
11350000000,r,512
11360000000,r,512
11360000000,r,512
11360000000,r,512
11360000000,r,512
11360000000,r,512
11360000000,r,512
11360000000,r,512
11400000000,r,512
11400000000,r,512
11400000000,r,512
11400000000,r,512
11400000000,r,512
11400000000,r,512
11400000000,r,512
11400000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,r,512
11510000000,s,512
11550000000,r,512
11550000000,r,512
11550000000,r,512
11550000000,r,512
11550000000,r,512
11550000000,r,512
11550000000,r,512
11660000000,r,512
11660000000,r,512
11660000000,r,512
14040000000,r,512
14040000000,r,512
14040000000,r,512
14040000000,s,512
14040000000,s,512
14040000000,s,512
14040000000,s,512
14040000000,s,512
14040000000,s,512
14580000000,r,512
14580000000,r,512
14580000000,r,512
14580000000,r,512
14580000000,r,512
14580000000,s,512
14580000000,r,512
14580000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14720000000,r,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14730000000,s,512
14870000000,r,512
14870000000,r,512
14870000000,r,512
14870000000,r,512
14870000000,r,512
14870000000,r,512
14870000000,r,512
15020000000,r,512
15020000000,r,512
15020000000,s,512
15020000000,s,512
15260000000,r,512
15260000000,s,512
15450000000,r,512
15450000000,s,512
15500000000,r,512
15500000000,r,512
15500000000,r,512
15500000000,r,512
15500000000,r,512
15510000000,r,512
15510000000,r,512
15510000000,r,512
15510000000,r,512
15510000000,r,512
15510000000,r,512
