0,s,514
820433139,s,514
842087030,s,514
1006097078,s,514
1081483125,r,514
1315690040,r,514
1637172222,r,514
2736324071,r,514
2736506223,r,514
2736579179,r,514
2741311073,r,514
2741365194,r,514
2741405010,r,514
2746224164,r,514
2746270179,r,514
2746289014,r,514
2765285015,r,514
2814879179,s,514
2838565111,s,514
2848739147,r,514
2848796129,r,514
2848817110,r,514
2848924160,r,514
2849065065,r,514
2849341154,r,514
2853613138,r,514
2853661060,r,514
2853695154,r,514
2854022026,r,514
2854059219,r,514
2854297161,r,514
2858508110,r,514
2858607053,r,514
2858721017,s,514
2858758211,r,514
2859096050,r,514
2859127044,r,514
2859129190,r,514
2878097057,r,514
2878212213,r,514
2917932033,s,514
2951781988,s,514
2952115058,s,514
2952383995,s,514
2957072019,s,514
2957297086,s,514
2961049079,r,514
2961055040,r,514
2961186170,r,514
2961274147,r,514
2961405038,r,514
2961523056,r,514
2961634159,r,514
2961814165,r,514
2961854219,r,514
2962020158,r,514
2962092161,r,514
2962316036,r,514
2964285135,s,514
2965836048,r,514
2965842008,r,514
3005662202,s,514
3005944013,s,514
3078133106,r,514
3280194044,r,514
3280472040,r,514
3280563116,r,514
3285139083,r,514
3285215139,r,514
3285337209,r,514
3289760112,r,514
3289823055,r,514
3290001153,r,514
3294529199,r,514
3294650077,r,514
3294742107,r,514
3298966169,r,514
3298987150,r,514
3299110174,r,514
3304016113,r,514
3304066181,r,514
3304334163,r,514
3305982112,s,514
3307509183,r,514
3307514190,r,514
3307561159,r,514
3308564186,r,514
3308629035,r,514
3308871030,r,514
3312939167,r,514
3370836019,s,514
3390689134,s,514
3392060041,r,514
3817536115,r,514
3817815065,r,514
3817847013,r,514
3822870016,r,514
3823103189,r,514
3827110052,r,514
3827896118,r,514
3827985048,r,514
3828115224,r,514
3832617998,r,514
3832687139,r,514
3833128213,r,514
3837745189,s,514
3842560052,r,514
3842712163,r,514
3842756032,r,514
3847497224,r,514
3847547054,r,514
3847608089,r,514
3852191209,r,514
3852358102,r,514
