0,s,514
198800000,r,514
198800000,r,514
400000000,r,514
400000000,r,514
400000000,r,514
400000000,r,514
401400000,s,514
401400000,s,514
401400000,s,514
604000000,r,514
604000000,r,514
605200000,s,514
605200000,s,514
605200000,s,514
605200000,s,514
605200000,s,514
759000000,s,514
802700000,r,514
802700000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
805400000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1002500000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199200000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
1199300000,r,514
