0,s,514
198500000,r,514
198500000,r,514
398000000,r,514
398000000,r,514
398000000,r,514
398000000,r,514
399300000,s,514
399300000,s,514
399300000,s,514
600900000,r,514
600900000,r,514
602300000,s,514
602300000,s,514
602300000,s,514
602300000,s,514
602300000,s,514
797500000,s,514
799500000,r,514
799500000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
802200000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
999400000,r,514
1012799999,s,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196200000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1196300000,r,514
1197100000,s,514
1460200000,s,514
1460200000,s,514
1460200000,s,514
1793700000,s,514
1879600000,r,514
1990700000,r,514
1991400000,s,514
2182600000,r,514
2183100000,s,514
2505600000,r,514
2636100000,s,514
2822400000,s,514
2971300000,r,514
2980000000,s,514
3019600000,r,514
3020500000,s,514
3034600000,s,514
3149700000,s,514
3330500000,r,514
3331200000,s,514
3352000000,r,514
3354600000,s,514
3354600000,s,514
3361100000,r,514
3613300000,r,514
3615700000,s,514
3663900000,r,514
3752100000,r,514
3755200000,s,514
3755200000,s,514
3799600000,s,514
3927100000,r,514
3927100000,r,514
3927100000,r,514
3927100000,r,514
3927100000,r,514
3927100000,r,514
3927100000,r,514
3996300000,s,514
3996500000,r,514
3999900000,s,514
4041600000,r,514
4041600000,r,514
4088100000,r,514
4088100000,r,514
4088100000,r,514
4088100000,r,514
4099999999,s,514
4143399999,s,514
4187700000,r,514
4187700000,r,514
4187700000,r,514
4187700000,r,514
4187700000,r,514
4187700000,r,514
4187700000,r,514
4215099999,r,514
4215099999,r,514
4245800000,r,514
4245800000,r,514
4245800000,r,514
4250400000,s,514
4273799999,r,514
4273799999,r,514
4273799999,r,514
4273799999,r,514
4273799999,r,514
4273799999,r,514
4355400000,r,514
4355400000,r,514
4355400000,r,514
4359500000,r,514
4359500000,s,514
4371400000,s,514
4371400000,s,514
4419600000,s,514
4419600000,s,514
4673700000,r,514
