0,s,514
197800000,r,514
197800000,r,514
395300000,r,514
395300000,r,514
395300000,r,514
395300000,r,514
396200000,s,514
396200000,s,514
396200000,s,514
593000000,r,514
593000000,r,514
593900000,s,514
593900000,s,514
593900000,s,514
593900000,s,514
593900000,s,514
790100000,r,514
790100000,r,514
791100000,s,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
795400000,r,514
987100000,r,514
987100000,r,514
987100000,r,514
987100000,r,514
987100000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
992000000,r,514
1000999999,s,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1183200000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189000000,r,514
1189100000,r,514
1189100000,r,514
1189100000,r,514
1189100000,r,514
1189100000,r,514
1189100000,r,514
